Scientific name,Latitude,Longitude
Ficus macrocarpa,20.96262,-89.62631
Delonix regia,20.96258,-89.62637
Ficus macrocarpa,20.96258,-89.62647
Delonix regia,20.9624,-89.62653
Delonix regia,20.9624,-89.62661
Delonix regia,20.96263,-89.62655
Beaucarnea,20.9626,-89.62659
Delonix regia,20.96265,-89.62666
Beaucarnea,20.96266,-89.62667
Beaucarnea,20.96261,-89.62666
Delonix regia,20.96259,-89.62666
Delonix regia,20.96258,-89.62669
Ficus macrocarpa,20.96246,-89.62675
Albizia lebbeck,20.97014,-89.62994
Chrysophyllum cainito,20.97016,-89.62989
Araucaria,20.97014,-89.62991
Terminalia catappa,20.97004,-89.62992
Terminalia catappa,20.96999,-89.62991
Beaucarnea,20.9701,-89.629987
Citrus aurantium,20.97008,-89.62999
Cedrela odorata,20.97006,-89.63
Beaucarnea,20.97005,-89.63
Delonix regia,20.97005,-89.62997
Ficus macrocarpa,20.97002,-89.62996
Bursera simaruba,20.97005,-89.63
Ficus macrocarpa,20.97004,-89.63004
Brosimum alicastrum,20.97015,-89.62997
Magnoliopsida,20.97011,-89.63008
Delonix regia,20.97008,-89.63007
Beaucarnea,20.97006,-89.63007
Ficus macrocarpa,20.97001,-89.63014
Melicoccus bijugatus,20.97001,-89.63027
Delonix regia,20.97007,-89.63026
Beaucarnea,20.97012,-89.63019
Cnidoscolus aconitifolius,20.97018,-89.63012
Araucaria,20.97018,-89.6301
Araucaria,20.97018,-89.6301
Syagrus romanzoffiana,20.97017,-89.63015
Ficus macrocarpa,20.9702,-89.6302
Terminalia catappa,20.9629,-89.6261
Roystonea regia,20.96284,-89.626
Terminalia catappa,20.96279,-89.62609
Roystonea regia,20.9627,-89.622603
Terminalia catappa,20.9627,-89.62611
Leucaena leucocephala,20.9627,-89.62615
Tabebuia chrysantha,20.96276,-89.62617
Terminalia catappa,20.96289,-89.6262
Roystonea regia,20.96291,-89.62628
Roystonea regia,20.9629,-89.6263
Roystonea regia,20.96289,-89.6263
Roystonea regia,20.96288,-89.6263
Terminalia catappa,20.96297,-89.62631
Terminalia catappa,20.96294,-89.62634
Leucaena leucocephala,20.96281,-89.62637
Samanea saman,20.96281,-89.6264
Thrinax radiata,20.96292,-89.62642
Sabal mexicana,20.96298,-89.62646
Terminalia catappa,20.96299,-89.62647
Ficus,20.96299,-89.62652
Ficus,20.96296,-89.62657
Terminalia catappa,20.96289,-89.62663
Terminalia catappa,20.96295,-89.62665
Ficus,20.96293,-89.62666
Ficus,20.96281,-89.62672
Terminalia catappa,20.96276,-89.62666
Leucaena leucocephala,20.96276,-89.62659
Dypsis lutescens,20.97071,-89.62976
Dypsis lutescens,20.97056,-89.62983
Thevetia peruviana,20.97055,-89.62988
Ficus,20.97054,-89.6299
Citrus reticulata,20.97058,-89.63004
Ehretia tinifolia,20.97059,-89.63005
Ficus,20.97059,-89.63008
Ehretia tinifolia,20.97058,-89.63013
Azadirachta indica,20.97073,-89.63002
Dypsis lutescens,20.97074,-89.62997
Dypsis lutescens,20.97074,-89.62997
Melicoccus bijugatus,20.97081,-89.62994
Thrinax radiata,20.97083,-89.62996
Thrinax radiata,20.97083,-89.62994
Thrinax radiata,20.97083,-89.62995
Azadirachta indica,20.97085,-89.62999
Thrinax radiata,20.97086,-89.62996
Citrus reticulata,20.97085,-89.62994
Melicoccus bijugatus,20.9708,-89.62993
Sabal mexicana,20.97081,-89.6299
Melicoccus bijugatus,20.97081,-89.62988
Brosimum alicastrum,20.9708,-89.62988
Ehretia tinifolia,20.97082,-89.62987
Psidium guajava,20.97079,-89.62984
Ficus,20.97043,-89.63009
Thrinax radiata,20.97028,-89.62986
Thevetia peruviana,20.97024,-89.62987
Citrus aurantium,20.97021,-89.62991
Dypsis lutescens,20.9702,-89.62991
Thevetia peruviana,20.97025,-89.62994
Ficus,20.97028,-89.62995
Bursera simaruba,20.97031,-89.63
Bursera simaruba,20.97032,-89.63003
Ficus,20.97032,-89.63007
Ficus,20.97033,-89.63013
Ficus,20.97027,-89.63019
Dypsis lutescens,20.97026,-89.63017
Delonix regia,20.94242,-89.63868
Callitris macleayana,20.94186,-89.63868
Azadirachta indica,20.94153,-89.63896
Caesalpinia pulcherrima,20.94156,-89.63907
Bursera simaruba,20.94156,-89.63914
Ficus macrocarpa,20.94155,-89.63924
Bursera simaruba,20.94156,-89.63927
Cassia fistula,20.94156,-89.63933
Delonix regia,20.94157,-89.63943
Tabebuia rosea,20.94159,-89.6395
Enterolobium cyclocarpum,20.94158,-89.63961
Delonix regia,20.9416,-89.63963
Albizia lebbeck,20.9408,-89.62543
Albizia lebbeck,20.941,-89.62531
Terminalia catappa,20.94133,-89.62521
Terminalia catappa,20.94138,-89.62521
Terminalia catappa,20.94145,-89.6252
Terminalia catappa,20.94148,-89.62532
Terminalia catappa,20.9415,-89.62534
Albizia lebbeck,20.94154,-89.62549
Albizia lebbeck,20.94153,-89.62563
Thevetia peruviana,20.94152,-89.62578
Thevetia peruviana,20.94153,-89.62585
Thevetia peruviana,20.94154,-89.6259
Thevetia peruviana,20.94155,-89.62595
Thevetia peruviana,20.94155,-89.62598
Terminalia catappa,20.94155,-89.62607
Ficus macrocarpa,20.94152,-89.62605
Thevetia peruviana,20.94147,-89.62595
Thevetia peruviana,20.94144,-89.62601
Thevetia peruviana,20.94146,-89.62602
Ficus macrocarpa,20.94788,-89.60891
Ficus macrocarpa,20.94791,-89.60896
Cordia dodecandra,20.94795,-89.60918
Bursera simaruba,20.94802,-89.60928
Abies,20.94805,-89.60918
Ficus macrocarpa,20.94809,-89.60915
Mangifera indica,20.94817,-89.60914
Melicoccus bijugatus,20.9482,-89.60912
Ficus macrocarpa,20.94826,-89.60886
Ficus macrocarpa,20.94816,-89.60875
Ficus macrocarpa,20.94812,-89.60876
Ficus macrocarpa,20.94807,-89.60875
Ficus macrocarpa,20.94804,-89.60874
Ficus macrocarpa,20.94793,-89.60882
Delonix regia,20.97626,-89.62091
Delonix regia,20.97624,-89.62092
Delonix regia,20.97623,-89.62093
Ficus,20.97612,-89.6209
Dypsis lutescens,20.97611,-89.62095
Brosimum alicastrum,20.97608,-89.62087
Dypsis lutescens,20.97602,-89.62097
Citrus aurantium,20.97597,-89.621
Brosimum alicastrum,20.97594,-89.62093
Ficus,20.97587,-89.62102
Delonix regia,20.97578,-89.6211
Roystonea regia,20.97578,-89.62108
Brosimum alicastrum,20.97573,-89.62095
Delonix regia,20.97573,-89.62096
Terminalia catappa,20.97563,-89.62106
Ficus,20.97564,-89.62118
Terminalia catappa,20.97564,-89.62125
Brosimum alicastrum,20.97566,-89.62125
Citrus aurantium,20.97563,-89.62127
Tabebuia rosea,20.97566,-89.62136
Delonix regia,20.97573,-89.62143
Roystonea regia,20.97578,-89.62128
Brosimum alicastrum,20.97583,-89.6214
Ficus,20.97589,-89.62141
Cassia fistula,20.97589,-89.62132
Annona squamosa,20.97604,-89.62138
Pseudophoenix sargentii,20.97602,-89.62132
Dypsis lutescens,20.97603,-89.62129
Ficus,20.97615,-89.62128
Dypsis lutescens,20.97617,-89.62128
Brosimum alicastrum,20.9762,-89.62135
Brosimum alicastrum,20.97619,-89.62135
Ficus elastica,20.97626,-89.62128
Delonix regia,20.97635,-89.62125
Delonix regia,20.9763,-89.62122
Brosimum alicastrum,20.97625,-89.62116
Delonix regia,20.97627,-89.62111
Delonix regia,20.97632,-89.62105
Delonix regia,20.97621,-89.62108
Delonix regia,20.97624,-89.62104
Delonix regia,20.97627,-89.62102
Cecropia,20.9764,-89.61195
Cecropia,20.97639,-89.61196
Cordia dodecandra,20.97636,-89.61199
Citrus aurantium,20.97635,-89.61205
Roystonea regia,20.97642,-89.6121
Roystonea regia,20.97649,-89.61218
Roystonea regia,20.97649,-89.6123
Ficus,20.9765,-89.61243
Ficus,20.97644,-89.61246
Ficus,20.9764,-89.61251
Melicoccus bijugatus,20.97645,-89.61269
Ceiba pentandra,20.97653,-89.61282
Tabebuia rosea,20.94175,-89.63958
Leucaena leucocephala,20.94199,-89.63961
Delonix regia,20.94205,-89.63961
Ficus elastica,20.94221,-89.63954
Delonix regia,20.94247,-89.6395
Delonix regia,20.9425,-89.63948
Delonix regia,20.94249,-89.63947
Delonix regia,20.94248,-89.63944
Delonix regia,20.94247,-89.63932
Delonix regia,20.94244,-89.63924
Delonix regia,20.94248,-89.63918
Delonix regia,20.94244,-89.63913
Delonix regia,20.94244,-89.63909
Delonix regia,20.94624,-89.61698
Terminalia catappa,20.94618,-89.61707
Azadirachta indica,20.94614,-89.61713
Roystonea regia,20.94614,-89.61717
Ficus,20.94613,-89.61728
Ficus,20.94608,-89.61737
Melicoccus bijugatus,20.94609,-89.61741
Delonix regia,20.94614,-89.6174
Thrinax radiata,20.94625,-89.61752
Pseudophoenix sargentii,20.94626,-89.61752
Samanea saman,20.94634,-89.61758
Muntingia calabura,20.94647,-89.61765
Thrinax radiata,20.94667,-89.61777
Terminalia catappa,20.94669,-89.61768
Terminalia catappa,20.94672,-89.61761
Terminalia catappa,20.94683,-89.61745
Terminalia catappa,20.9469,-89.61738
Terminalia catappa,20.94694,-89.61729
Roystonea regia,20.9429,-89.60455
Tecoma stans,20.94291,-89.60452
Tabebuia rosea,20.94289,-89.60449
Annona squamosa,20.94288,-89.60446
Dypsis lutescens,20.94286,-89.60443
Citrus limon,20.94285,-89.60442
Magnoliopsida,20.94264,-89.60432
Bursera simaruba,20.94253,-89.60441
Cocos nucifera,20.94243,-89.60459
Ficus,20.94239,-89.60462
Spondias purpurea,20.94242,-89.60462
Citrus aurantium,20.94244,-89.60463
Azadirachta indica,20.9425,-89.60465
Citrus aurantium,20.94251,-89.60475
Sabal mexicana,20.95061,-89.64199
Tabebuia rosea,20.95063,-89.64198
Tecoma stans,20.9505,-89.64202
Roystonea regia,20.95053,-89.64214
Tecoma stans,20.95054,-89.6423
Tecoma stans,20.95064,-89.64231
Roystonea regia,20.95062,-89.64234
Roystonea regia,20.95068,-89.6424
Tecoma stans,20.95074,-89.64236
Hibiscus rosa-sinensis,20.95068,-89.64224
Cassia fistula,20.95224,-89.64224
Cassia fistula,20.95079,-89.64227
Cassia fistula,20.95085,-89.64227
Cassia fistula,20.95094,-89.64231
Cassia fistula,20.95111,-89.64236
Cassia fistula,20.95114,-89.64238
Enterolobium cyclocarpum,20.99903,-89.63299
Ficus macrocarpa,20.99905,-89.63335
Sabal mexicana,20.99888,-89.63337
Delonix regia,20.99887,-89.63342
Enterolobium cyclocarpum,20.99882,-89.63335
Delonix regia,20.9987,-89.63325
Cordia dodecandra,20.99868,-89.63306
Cordia dodecandra,20.99876,-89.63307
Cordia dodecandra,20.99879,-89.63308
Enterolobium cyclocarpum,20.99879,-89.63311
Spondias purpurea,20.99963,-89.62861
Ficus macrocarpa,20.99953,-89.62849
Thevetia peruviana,20.99949,-89.62836
Thevetia peruviana,20.99951,-89.62836
Thevetia peruviana,20.99951,-89.62836
Thevetia peruviana,20.9995,-89.62834
Thevetia peruviana,20.99951,-89.62833
Thevetia peruviana,20.9995,-89.62833
Albizia lebbeck,20.9995,-89.6283
Thevetia peruviana,20.9995,-89.62829
Albizia lebbeck,20.99949,-89.62827
Bursera simaruba,20.99943,-89.62823
Delonix regia,20.99937,-89.62821
Delonix regia,20.99949,-89.62814
Delonix regia,20.99959,-89.62799
Ceiba pentandra,20.99965,-89.62808
Ceiba pentandra,20.99969,-89.6282
Thevetia peruviana,20.99956,-89.62827
Delonix regia,20.99955,-89.62828
Ficus macrocarpa,20.99965,-89.62831
Piscidia piscipula,20.99975,-89.62828
Pseudobombax ellipticum,20.99976,-89.62825
Sabal mexicana,20.99977,-89.62821
Sabal mexicana,20.99978,-89.62819
Azadirachta indica,20.9998,-89.62821
Tabebuia rosea,20.99987,-89.62825
Terminalia catappa,20.9999,-89.62827
Azadirachta indica,20.99988,-89.6283
Azadirachta indica,20.9999,-89.62834
Sabal mexicana,20.99993,-89.62837
Citrus aurantium,20.99997,-89.62829
Tabebuia rosea,20.99428,-89.62634
Adonidia merrilli,20.99428,-89.62624
Cassia fistula,20.99431,-89.62621
Bursera simaruba,20.99449,-89.62607
Delonix regia,20.99549,-89.62605
Beaucarnea,20.99458,-89.62605
Azadirachta indica,20.99464,-89.62602
Ficus macrocarpa,20.99462,-89.62599
Ficus macrocarpa,20.99468,-89.62593
Ficus macrocarpa,20.99472,-89.62598
Delonix regia,20.99475,-89.62605
Cordia dodecandra,20.99471,-89.62606
Beaucarnea,20.9947,-89.62605
Thevetia peruviana,20.99488,-89.62624
Thevetia peruviana,20.99498,-89.6265
Enterolobium cyclocarpum,20.99489,-89.62656
Terminalia catappa,20.99471,-89.62639
Delonix regia,20.994463,-89.62623
Cassia fistula,20.99454,-89.62632
Tabebuia rosea,20.99445,-89.6264
Thuja,20.99454,-89.62678
Ficus,20.96994,-89.59322
Delonix regia,20.96989,-89.59326
Samanea saman,20.96985,-89.59322
Crescentia cujete,20.96981,-89.59319
Delonix regia,20.96963,-89.5932
Ficus,20.96961,-89.59321
Samanea saman,20.96943,-89.59314
Adonidia merrilli,20.96925,-89.59316
Tabebuia rosea,20.96922,-89.59309
Delonix regia,20.96918,-89.59314
Bursera simaruba,20.96911,-89.59321
Samanea saman,20.96913,-89.59328
Tamarindus indica,20.96905,-89.59357
Azadirachta indica,20.96903,-89.59396
Ehretia tinifolia,20.96903,-89.59394
Azadirachta indica,20.96903,-89.59399
Azadirachta indica,20.96902,-89.59402
Muntingia calabura,20.96905,-89.59407
Thevetia peruviana,20.96908,-89.59412
Terminalia catappa,20.96934,-89.59403
Ficus,20.9698,-89.59419
Roystonea regia,20.96985,-89.59409
Citrus aurantium,20.96843,-89.5972
Cordia dodecandra,20.96842,-89.59712
Bursera simaruba,20.96844,-89.59706
Bursera simaruba,20.96842,-89.59703
Ehretia tinifolia,20.96839,-89.59703
Cedrela odorata,20.96832,-89.59707
Cordia dodecandra,20.96831,-89.59706
Delonix regia,20.96817,-89.59702
Cordia dodecandra,20.9682,-89.59713
Psidium guajava,20.96823,-89.59748
Psidium guajava,20.96823,-89.59747
Cordia dodecandra,20.96829,-89.59745
Cordia dodecandra,20.96835,-89.59745
Roystonea regia,20.96834,-89.59752
Cordia dodecandra,20.96835,-89.59756
Bursera simaruba,20.96834,-89.59759
Roystonea regia,20.96842,-89.59759
Delonix regia,20.96832,-89.59779
Delonix regia,20.96829,-89.59781
Delonix regia,20.96199,-89.59875
Bursera simaruba,20.96199,-89.59869
Thevetia peruviana,20.962,-89.59864
Citrus limon,20.96198,-89.59865
Ficus,20.96194,-89.59859
Sabal mexicana,20.96191,-89.59857
Bursera simaruba,20.96191,-89.59863
Bursera simaruba,20.96188,-89.59873
Annona squamosa,20.96181,-89.59864
Delonix regia,20.96182,-89.59862
Thrinax radiata,20.96181,-89.59863
Thrinax radiata,20.96178,-89.59868
Thrinax radiata,20.96179,-89.59866
Delonix regia,20.96178,-89.5987
Thrinax radiata,20.96176,-89.59878
Bursera simaruba,20.96164,-89.59869
Cordia dodecandra,20.9616,-89.59872
Bursera simaruba,20.96164,-89.59876
Roystonea regia,20.96166,-89.59882
Citrus aurantium,20.96166,-89.5988
Bursera simaruba,20.96166,-89.59886
Bursera simaruba,20.96168,-89.59892
Bursera simaruba,20.96168,-89.59898
Sabal mexicana,20.96174,-89.59901
Sabal mexicana,20.96178,-89.59904
Brosimum alicastrum,20.96174,-89.59909
Citrus aurantium,20.96174,-89.59908
Bursera simaruba,20.9618,-89.59911
Adonidia merrilli,20.96176,-89.59912
Bursera simaruba,20.96177,-89.59913
Bursera simaruba,20.96178,-89.59914
Brosimum alicastrum,20.96183,-89.59911
Bursera simaruba,20.96187,-89.59908
Delonix regia,20.96205,-89.59899
Bursera simaruba,20.96206,-89.59898
Bursera simaruba,20.96207,-89.59901
Bursera simaruba,20.96209,-89.59899
Thevetia peruviana,20.96209,-89.59898
Bursera simaruba,20.96205,-89.59895
Delonix regia,20.96203,-89.59892
Bursera simaruba,20.96207,-89.59892
Delonix regia,20.96206,-89.59887
Sabal mexicana,20.96194,-89.59888
Ficus,20.96193,-89.59886
Citrus aurantium,20.96191,-89.59893
Bursera simaruba,20.96196,-89.59897
Bursera simaruba,20.96197,-89.59896
Roystonea regia,20.96199,-89.59897
Magnoliopsida,20.96195,-89.59898
Delonix regia,20.96189,-89.59901
Roystonea regia,20.96188,-89.59901
Cupressus,20.96184,-89.59901
Terminalia catappa,20.96177,-89.59896
Brosimum alicastrum,20.96173,-89.59896
Cupressus,20.96173,-89.59885
Bursera simaruba,20.96174,-89.59885
Mangifera indica,20.96191,-89.60168
Mangifera indica,20.96193,-89.60166
Thevetia peruviana,20.96191,-89.60162
Dypsis lutescens,20.96192,-89.60159
Thevetia peruviana,20.9619,-89.60156
Thevetia peruviana,20.96186,-89.60157
Thevetia peruviana,20.96186,-89.60158
Psidium guajava,20.96186,-89.60162
Thevetia peruviana,20.9618,-89.60162
Thevetia peruviana,20.96184,-89.60168
Brosimum alicastrum,20.96183,-89.60167
Brosimum alicastrum,20.96186,-89.60169
Brosimum alicastrum,20.96186,-89.60172
Roystonea regia,20.96181,-89.60161
Thrinax radiata,20.96177,-89.60159
Ficus,20.96173,-89.60172
Ficus,20.96167,-89.60165
Terminalia catappa,20.96164,-89.60165
Delonix regia,20.96161,-89.60168
Bursera simaruba,20.96161,-89.60169
Citrus aurantium,20.96164,-89.60168
Citrus aurantium,20.9616,-89.60171
Thevetia peruviana,20.96156,-89.60175
Thevetia peruviana,20.96157,-89.60172
Thevetia peruviana,20.96158,-89.60173
Persea americana,20.96159,-89.60175
Citrus aurantium,20.96156,-89.60176
Roystonea regia,20.96154,-89.6018
Roystonea regia,20.96153,-89.60181
Brosimum alicastrum,20.96155,-89.60185
Cordia dodecandra,20.96157,-89.60181
Brosimum alicastrum,20.9616,-89.60179
Thevetia peruviana,20.96163,-89.60177
Albizia lebbeck,21.00217,-89.62533
Terminalia catappa,21.00215,-89.62544
Terminalia catappa,21.00216,-89.62549
Plumeria rubra,21.00218,-89.62561
Azadirachta indica,21.00218,-89.62565
Spondias purpurea,21.00216,-89.62563
Ceiba pentandra,21.00216,-89.62564
Terminalia catappa,21.00212,-89.62565
Albizia lebbeck,21.0021,-89.62563
Albizia lebbeck,21.00215,-89.6256
Albizia lebbeck,21.00212,-89.62556
Albizia lebbeck,21.00208,-89.62553
Spondias purpurea,21.00204,-89.6256
Citrus x jambhiri,21.00205,-89.62558
Albizia lebbeck,21.00204,-89.62557
Guazuma ulmifolia,21.00203,-89.62556
Delonix regia,21.00204,-89.62553
Albizia lebbeck,21.00204,-89.62547
Guazuma ulmifolia,21.00202,-89.62551
Albizia lebbeck,21.00196,-89.62554
Albizia lebbeck,21.00201,-89.625559
Albizia lebbeck,21.00197,-89.62563
Albizia lebbeck,21.00195,-89.62561
Albizia lebbeck,21.00194,-89.62561
Albizia lebbeck,21.00191,-89.62555
Albizia lebbeck,21.00191,-89.62558
Citrus x jambhiri,21.0019,-89.6256
Citrus x jambhiri,21.00184,-89.62563
Albizia lebbeck,21.00189,-89.62562
Albizia lebbeck,20.00186,-89.6256
Terminalia catappa,21.00186,-89.6256
Piscidia piscipula,21.00185,-89.6256
Albizia lebbeck,21.00183,-89.62561
Thevetia peruviana,21.00175,-89.62561
Plumeria rubra,21.00176,-89.62563
Albizia lebbeck,20.00174,-89.62562
Albizia lebbeck,21.00166,-89.6256
Albizia lebbeck,21.00164,-89.62561
Thevetia peruviana,21.00162,-89.6256
Albizia lebbeck,21.0016,-89.6255
Albizia lebbeck,21.0016,-89.62545
Albizia lebbeck,21.0016,-89.62544
Citrus x jambhiri,21.00161,-89.62541
Albizia lebbeck,21.00164,-89.62543
Albizia lebbeck,21.00175,-89.62545
Albizia lebbeck,21.00163,-89.6254
Albizia lebbeck,21.00167,-89.6254
Cedrela odorata,21.00173,-89.62539
Cedrela odorata,21.00173,-89.62539
Terminalia catappa,21.00164,-89.62537
Terminalia catappa,21.00162,-89.6253
Albizia lebbeck,21.00164,-89.62533
Albizia lebbeck,21.00165,-89.62534
Terminalia catappa,21.00164,-89.6253
Guazuma ulmifolia,21.00161,-89.62529
Plumeria rubra,21.00166,-89.62529
Citrus x jambhiri,21.00169,-89.62527
Albizia lebbeck,21.00171,-89.62531
Delonix regia,21.00177,-89.62532
Plumeria rubra,21.00183,-89.62531
Albizia lebbeck,21.00197,-89.62537
Albizia lebbeck,21.00199,-89.62536
Albizia lebbeck,21.00199,-89.62534
Albizia lebbeck,21.00201,-89.62536
Albizia lebbeck,21.00204,-89.62535
Thevetia peruviana,20.96173,-89.60194
Thevetia peruviana,20.96171,-89.60199
Thevetia peruviana,20.96171,-89.60201
Cordia dodecandra,20.96163,-89.60199
Leucaena leucocephala,20.96163,-89.60208
Ficus,20.96166,-89.60209
Sabal mexicana,20.96175,-89.60205
Byrsonima crassifolia,20.96176,-89.60202
Brosimum alicastrum,20.96183,-89.60198
Sabal mexicana,20.96192,-89.6019
Sabal mexicana,20.96191,-89.60195
Sabal mexicana,20.96193,-89.60197
Tabebuia chrysantha,20.96196,-89.60199
Bursera simaruba,20.96197,-89.60197
Brosimum alicastrum,20.962,-89.60198
Tabebuia chrysantha,20.96202,-89.60195
Magnoliopsida,20.96203,-89.60194
Thrinax radiata,20.96205,-89.60191
Citrus aurantium,20.96204,-89.60188
Thrinax radiata,20.96195,-89.60188
Thrinax radiata,20.96196,-89.60188
Sabal mexicana,20.96196,-89.60188
Mangifera indica,20.962,-89.60185
Morinda citrifolia,20.96201,-89.60184
Sabal mexicana,20.96199,-89.60183
Sabal mexicana,20.96197,-89.60183
Sabal mexicana,20.96196,-89.60181
Sabal mexicana,20.962,-89.60184
Sabal mexicana,20.96199,-89.60181
Sabal mexicana,20.96199,-89.60181
Sabal mexicana,20.96197,-89.60181
Sabal mexicana,20.96195,-89.60181
Sabal mexicana,20.96198,-89.60178
Mangifera indica,20.96197,-89.6018
Cocos nucifera,20.96141,-89.5936
Psidium guajava,20.9614,-89.59361
Tamarindus indica,20.9614,-89.59363
Cocos nucifera,20.96141,-89.59356
Cocos nucifera,20.96139,-89.59351
Cocos nucifera,20.96139,-89.5935
Tamarindus indica,20.9614,-89.59348
Psidium guajava,20.9614,-89.59344
